Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
ANGPT2.13660.76.3,5e-05,45,6237,-0.0246612993120376,-0.654501032982841,0.51278906185135,-0.0985118450373388,0.0491892464132636,0.0376795422302782,0,0.65311983934754,0.721401147632116,-0.00828852380206423,6.86996268173853e-05,N,0.290061247194904
ANGPT2.13660.76.3,5e-04,400,6237,-0.000467067246807658,-0.00654845440771978,0.994775126673377,-0.140261120179681,0.139326985686066,0.0713248070043896,56.4882898474174,4.4091484267089,0.110297478501137,-8.29317018686362e-05,6.87766717482835e-09,N,0.00227508235219051
ANGPT2.13660.76.3,0.001,776,6237,0.0238106094111353,0.538038617958238,0.590550387809451,-0.0629265416745474,0.110547760496818,0.0442544616992221,13.5098147101496,3.19027021137528,0.202881116258089,0.00681373341333162,4.64269630279517e-05,N,0.228743040956478
ANGPT2.13660.76.3,0.01,5747,6237,0.0240225917317083,0.640427888780154,0.521894456489195,-0.0494960907528091,0.0975412742162258,0.0375102211389717,0,0.473560142305093,0.789164829044874,0.00811031501720549,6.57772096783089e-05,N,0.282417316152662
ANGPT2.13660.76.3,0.05,21058,6237,0.0383425891291627,1.02107817669519,0.307217401623451,-0.0352561768442769,0.111941355102602,0.0375510808126972,0,0.786270762372263,0.674937367579318,0.0129301766304539,0.000167189467694735,N,0.51255418833128
ANGPT2.13660.76.3,0.1,36670,6237,0.0520682304282712,1.38532952123682,0.165951730809401,-0.0215978936337008,0.125734354490243,0.0375854478158992,0,0.56486835360026,0.753946267481903,0.0175415526934026,0.000307706070895419,N,0.780018213716045
ANGPT2.13660.76.3,0.2,61131,6237,0.0156319468876005,0.416927138839459,0.676731702317147,-0.0578534419341077,0.0891173357093087,0.0374932342641761,0,0.680450303003446,0.711610084645161,0.00528002382992505,2.78786516445764e-05,N,0.169583477988375
ANGPT2.13660.76.3,0.5,109227,6237,0.00960094213555467,0.256109376534793,0.797866381962349,-0.0638735282565274,0.0830754125276367,0.0374876635344523,0,0.719052110938579,0.69800706431958,0.00324343325800997,1.05198592991652e-05,N,0.0980698335054689
ANGPT2.13660.76.3,1,146759,6237,0.00960274621246483,0.256205886881244,0.797791863232545,-0.0638578481486373,0.0830633405735669,0.0374805837967176,0,0.309864324184681,0.85647327686799,0.00324465547633255,1.05277891600948e-05,N,0.0981103974210487
APCS.2474.54.5,5e-08,3,6237,-0.0471137773099725,-1.22092333776541,0.222115047305807,-0.12274613181324,0.0285185771932954,0.0385886450464632,0,1.27036466253952,0.529838873315329,-0.0154603121185947,0.000239021250804366,N,0.653422018936815
APCS.2474.54.5,5e-05,49,6237,-0.0275549654572506,-0.733540872103299,0.463228608844876,-0.101179683513658,0.0460697525991566,0.0375643219146625,0,0.552837316031831,0.75849531413621,-0.00928939327035483,8.62928273313136e-05,N,0.334204626569516
APCS.2474.54.5,5e-04,426,6237,-0.0578433040164578,-1.53891380123026,0.12382534140012,-0.131512662578598,0.0158260545456824,0.0375870981014114,0,1.30321140633325,0.52120819883487,-0.019485591858666,0.000379688290082512,N,0.90719046594608
APCS.2474.54.5,0.001,771,6237,-0.0373132946341908,-0.994662539289171,0.319900419680533,-0.110838445867703,0.0362118565993215,0.0375135215817583,0,0.902253873229688,0.636909989848459,-0.0125957223675524,0.000158652221960459,N,0.494985190160281
APCS.2474.54.5,0.01,5758,6237,-0.0834977247462516,-1.74376123088316,0.081200733362943,-0.177348035439767,0.0103525859472642,0.0478836914523915,20.127559161101,2.76671200572551,0.250735669865785,-0.022078161998072,0.00048744523721311,N,1.09044004841842
APCS.2474.54.5,0.05,21135,6237,-0.085300247132518,-1.42216243341357,0.154979101635442,-0.202857432109491,0.032256937844455,0.0599792577334324,41.031693390425,3.57804088191982,0.167123797138874,-0.0180077953110539,0.000324280691964813,N,0.809726860902717
APCS.2474.54.5,0.1,36695,6237,-0.0812189301796081,-2.14602278302686,0.0318711610501189,-0.155396231219432,-0.0070416291397838,0.0378462571888695,0.0064491559570319,2.19062580643153,0.334434944805206,-0.0271678809315238,0.000738093754309453,Y,1.49660211511192
APCS.2474.54.5,0.2,61049,6237,-0.0590381866680333,-1.55838781374671,0.119141343648068,-0.13328974238554,0.0152133690494737,0.0378841429246628,0.0775634782378602,2.25803120523986,0.323351406080704,-0.0197320746939126,0.000389354771726146,N,0.923937506338473
APCS.2474.54.5,0.5,109178,6237,-0.0271725048646315,-0.419055224916493,0.675175772690011,-0.154261078727491,0.0999160689982284,0.0648423006061939,47.9686476259364,3.89049499600827,0.142951838664699,-0.00530697345372168,2.81639672385067e-05,N,0.170583149877386
APCS.2474.54.5,1,146655,6237,-0.0311098873634572,-0.506755415075655,0.612326443032096,-0.151432743284732,0.0892129685578177,0.0613903402666408,43.1751449348457,3.57977132593786,0.16697926048852,-0.00641757903368159,4.11853206535496e-05,N,0.213016985354479
APOB.2797.56.2,5e-08,2,6237,0.589929559476556,8.11939450367518,4.68515240838378e-16,0.447524766918901,0.732334352034211,0.0726568414934794,47.07887858945,3.64593245033642,0.161545858160435,0.102287250097747,0.010462681532559,Y,15.3292762769121
APOB.2797.56.2,5e-05,66,6237,0.140077101952871,3.70973098129365,0.000207479592216548,0.066070098137561,0.214084105768181,0.0377593692532453,0,1.26326164744313,0.53172394551591,0.0469294453616554,0.0022023728419526,Y,3.6830246142464
APOB.2797.56.2,5e-04,420,6237,0.0888264316714576,2.35335288846764,0.0186049681052053,0.0148483182298199,0.162804545113095,0.0377446289958222,0.0428375750638384,1.55532660069804,0.459478420933488,0.0297903790858417,0.000887466686078156,Y,1.73037107015979
APOB.2797.56.2,0.001,788,6237,0.0889266225687887,0.818663037768187,0.412978690573649,-0.123972909303036,0.301826154440613,0.108624206133964,80.5163658275165,7.89994425358775,0.0192552384731381,0.0103672510053446,0.000107479893407818,N,0.384072357072503
APOB.2797.56.2,0.01,5824,6237,0.0535375301748851,0.426594776026107,0.669674503334766,-0.192437425124566,0.299512485474337,0.12549973226022,85.6227966855173,10.5055232327457,0.00523304675821104,0.00540245261187673,2.91864942235737e-05,N,0.174136235738763
APOB.2797.56.2,0.05,21244,6237,0.0374186332503474,0.668277998671373,0.503956154692005,-0.0723248771857318,0.147162143686427,0.0559926158346388,36.0319475630082,3.16406800798359,0.20555656982142,0.00846298130174703,7.16220525137198e-05,N,0.297607246498193
APOB.2797.56.2,0.1,36739,6237,0.0503727864111844,1.34067333826558,0.180026534595753,-0.0232684536649218,0.124014026487291,0.0375727516714485,0,1.06021294093486,0.588542303968185,0.0169762653283408,0.000288193584498226,N,0.744663478345532
APOB.2797.56.2,0.2,60892,6237,0.0600596448222624,1.5975632530618,0.110140210031752,-0.0136242863462197,0.133743575990744,0.0375945332412695,0,0.25418442973762,0.880652459601662,0.0202279078056527,0.000409168254193985,N,0.958054099676563
APOB.2797.56.2,0.5,109218,6237,0.0585518234172984,1.55697548089861,0.119476306898998,-0.0151548383348957,0.132258485169492,0.0376061306909631,0,0.25478903662996,0.880386275564449,0.0197141988987434,0.000388649638219214,N,0.922718210224042
APOB.2797.56.2,1,146835,6237,0.0573487939407744,1.52560623507058,0.127107958395022,-0.0163278652762919,0.131025453157841,0.0375908229937991,0,0.461117985994226,0.794089587895654,0.019317155770726,0.000373152507070492,N,0.895827256850874
APOE.2937.10.2,5e-08,5,6237,0.311875161925852,8.69784724391303,3.38239431847654e-18,0.241597532541748,0.382152791309956,0.0358565922325332,0,0.196272998598546,0.906525155259856,0.109490046803907,0.0119880703491217,Y,17.4707757638714
APOE.2937.10.2,5e-05,63,6237,0.214742604848667,5.69679408887961,1.22081221718342e-08,0.140861090986108,0.288624118711227,0.0376953425906431,0.144504125345103,2.38533079945961,0.303411472480218,0.0719589741120857,0.00517809395526382,Y,7.91335113319916
APOE.2937.10.2,5e-04,414,6237,0.148207365345358,3.9299229787944,8.4973075972413e-05,0.0742921512590034,0.222122579431712,0.0377125368983247,0,1.39792384398377,0.497101065728676,0.049708263790363,0.00247091148905232,Y,4.07071866027269
APOE.2937.10.2,0.001,785,6237,0.175156712167903,4.63167856540464,3.62712974305136e-06,0.101036532485368,0.249276891850439,0.0378171131037028,0,0.588436418196611,0.745113883074061,0.0585563958630832,0.00342885149647411,Y,5.44043690935381
APOE.2937.10.2,0.01,5744,6237,0.0660583661353319,1.7590927038616,0.0785617639743809,-0.00754322303537587,0.13965995530604,0.037552521245935,0,0.185367741201836,0.91148160088597,0.0222721814320902,0.000496050065743943,N,1.10478877374785
APOE.2937.10.2,0.05,21295,6237,-0.0100237640755783,-0.267431800056304,0.789136717856581,-0.0834862938627002,0.0634387657115436,0.0374815712771178,0,0.528473449974095,0.767791762646907,-0.00338682165395791,1.14705609157182e-05,N,0.102847748796959
APOE.2937.10.2,0.1,36878,6237,0.0100951482365522,0.269011175826529,0.787921082515684,-0.0634561713375995,0.083646467810704,0.0375268730212979,0,1.03898220037792,0.594823176361949,0.00340682302311389,1.16064431108189e-05,N,0.103517278886466
APOE.2937.10.2,0.2,61190,6237,0.032329228881114,0.518561722798571,0.604066407384655,-0.0898628294007286,0.154521287162957,0.0623440324647177,45.6939705410407,3.79065851162855,0.15026885000766,0.00656708840296226,4.31266500923214e-05,N,0.218915315062
APOE.2937.10.2,0.5,109342,6237,0.04816697917722,0.791475708650446,0.428666445799846,-0.0711109006106687,0.167444858965109,0.060857179381222,43.5391530896806,3.69569668832435,0.157575850816028,0.010022995737562,0.000100460443555186,N,0.367880509898021
APOE.2937.10.2,1,146989,6237,0.0536703353618724,0.881983297693017,0.377785839513873,-0.0655971435377898,0.172937814261535,0.0608518727080849,43.468552271767,3.65818058536066,0.160559563568605,0.011169019310869,0.000124746992366564,N,0.422754324699629
C3.2755.8.2,5e-05,52,6237,0.0406223604686245,1.0827960557884,0.278898956641488,-0.0329079807806669,0.114152701717916,0.0375161695976504,0,0.252817727668408,0.881254460036443,0.0137115833208732,0.000188007517165249,N,0.554553110422699
C3.2755.8.2,5e-04,399,6237,0.0813149606735763,1.09214602524423,0.274768922155678,-0.0646127730183182,0.227242694365471,0.0744542934681218,59.2076115605281,5.04885678410852,0.0801040878358763,0.0138299606167773,0.000191267810661611,N,0.561032389878709
C3.2755.8.2,0.001,751,6237,-0.0133784838758441,-0.33928622940693,0.734394115417694,-0.0906623353608833,0.0639053676091952,0.0394312610306334,3.66864755546852,1.53589378641374,0.463964660112616,-0.00429678868102513,1.84623929693857e-05,N,0.134070811724928
C3.2755.8.2,0.01,5830,6237,0.0169074791520817,0.150446818007332,0.880412106147293,-0.203356735447837,0.237171693752,0.112381766367818,81.8120127582359,8.58971100118459,0.0136385423161882,0.00190530272910211,3.63017848952396e-06,N,0.0553139942913173
C3.2755.8.2,0.05,21220,6237,0.00774068648517779,0.206569783069266,0.836345860869548,-0.0657040666686616,0.0811854396390171,0.0374725013995983,0,1.0290648799771,0.597780027323786,0.00261605625327601,6.84375032030451e-06,N,0.0776140881052087
C3.2755.8.2,0.1,36742,6237,0.021401116363917,0.570719241403034,0.568189973623485,-0.0520945961673639,0.0948968288951979,0.0374985015597254,0,0.678189054267731,0.7124151033484,0.00722758057846365,5.22379210181849e-05,N,0.245506434179455
C3.2755.8.2,0.2,61039,6237,0.0113784766254564,0.303729933431354,0.761333651099963,-0.062046635390596,0.0848035886415087,0.03746248022679,0,1.07440312759964,0.584381320131244,0.00384650368829954,1.47955906241019e-05,N,0.118424973879304
C3.2755.8.2,0.5,109103,6237,0.0188593748750712,0.502593998395988,0.615249749694072,-0.0546864606184833,0.0924052103686257,0.0375240749695784,0,1.30819554978401,0.519910927737213,0.00636488076298546,4.05117071270224e-05,N,0.210948554311881
C3.2755.8.2,1,146756,6237,0.0199242003539654,0.531408870152576,0.595135476107242,-0.0535610523542181,0.0934094530621488,0.0374931648172241,0,1.12844837016632,0.568801260126573,0.00672977796110217,4.52899114057364e-05,N,0.225384160610023
C4A.C4B.4481.34.2,5e-08,35,6237,-0.00620833172818008,-0.165292311573718,0.868713910060555,-0.0798240158181414,0.0674073523617812,0.0375597126634124,0,0.170768226220511,0.918159539542388,-0.00209330963681491,4.38194523558215e-06,N,0.0611232244013955
C4A.C4B.4481.34.2,5e-05,86,6237,-0.00368702649780066,-0.0983371951796465,0.921664543816609,-0.0771733521198867,0.0697992991242854,0.0374937122323353,0,0.273581193182539,0.872152838788962,-0.00124537244199875,1.55095251928993e-06,N,0.0354271193789032
C4A.C4B.4481.34.2,5e-04,453,6237,0.0179698943115221,0.480314796094451,0.63100356944383,-0.0553577356989608,0.091297524322005,0.0374127435957405,0,0.447400012068255,0.799554960057838,0.00608274628032173,3.69998023107679e-05,N,0.199968184043704
C4A.C4B.4481.34.2,0.001,808,6237,0.0309746971883505,0.825012616410331,0.409364427977945,-0.0426111967890654,0.104560591165766,0.0375445133471085,0,0.0431816515057378,0.978640587664304,0.0104476510171402,0.000109153411775952,N,0.387889898371324
C4A.C4B.4481.34.2,0.01,5891,6237,0.0546722528234249,1.46035808644531,0.144191685654975,-0.0187040289818212,0.128048534628671,0.0374375663961322,0,0.58340157720506,0.746992011062072,0.0184912755210248,0.00034192727039445,N,0.841059781074756
C4A.C4B.4481.34.2,0.05,21217,6237,0.0563651517786428,1.19725968490379,0.23120535283153,-0.0359069499735776,0.148637253530863,0.0470784680127038,19.4167546147245,2.05375906505565,0.358122729131313,0.0151607334900813,0.000229847839957272,N,0.636002115414636
C4A.C4B.4481.34.2,0.1,36891,6237,0.0164341194406894,0.439254970040863,0.660476798398648,-0.0568952323441847,0.0897634712255635,0.0374136220682046,0,0.652062665997283,0.721782571465074,0.00556277809189226,3.09445000996365e-05,N,0.180142433922913
C4A.C4B.4481.34.2,0.2,61207,6237,0.0190392387147993,0.508949666595549,0.61078750530313,-0.0542808253765712,0.0923593028061698,0.0374088833619953,0,0.308678748202398,0.856981134452318,0.00644536600624256,4.15427429544272e-05,N,0.214109855756753
C4A.C4B.4481.34.2,0.5,109353,6237,0.0189588311915486,0.506659064413982,0.612394057825462,-0.0543816633032822,0.0922993256863794,0.0374193072287712,0,0.25190179975216,0.881658135244368,0.00641635889373114,4.11696614531626e-05,N,0.212969031994242
C4A.C4B.4481.34.2,1,146788,6237,0.022910166270117,0.61197632032146,0.540553424634051,-0.050463752422794,0.096284084963028,0.0374363607044186,0,0.633142716307425,0.728643015084348,0.00775002933130223,6.00629546360448e-05,N,0.267161376868557
CCL26.9168.31.3,5e-08,1,6237,-0.0453037926304153,-1.20809186594307,0.227011928139868,-0.11880300607754,0.0281954208167098,0.0375002877741007,0,0.719313671837189,0.697915784611021,-0.0152978679411484,0.000234024763544815,N,0.643951322590032
CCL26.9168.31.3,5e-05,69,6237,-0.0591449478308868,-1.57699857252356,0.114795853534724,-0.13265292027663,0.0143630246148567,0.037504756733065,0,0.411206776112083,0.814155916218218,-0.0199676279536691,0.000398706166096146,N,0.940073798519149
CCL26.9168.31.3,5e-04,435,6237,-0.026869823457792,-0.715903224918285,0.474051107019273,-0.100432680021587,0.0466930331060026,0.0375327593486661,0,0.344863047564366,0.841615917513539,-0.00906605273867169,8.21933122603764e-05,N,0.324174834908245
CCL26.9168.31.3,0.001,807,6237,-0.0229691111369839,-0.612825559525191,0.53999168858991,-0.0964298698890604,0.0504916476150925,0.037480667671205,0,0.77320218325107,0.67936204408978,-0.00776078339544557,6.02297589110237e-05,N,0.267612924672064
CCL26.9168.31.3,0.01,5812,6237,0.0304996098511588,0.809827558386293,0.418039291377327,-0.0433162738289563,0.104315493531274,0.0376618571883797,0,1.81409735258703,0.403713958100058,0.0102553735393402,0.000105172686431398,N,0.378782897109144
CCL26.9168.31.3,0.05,21456,6237,0.0176577155291979,0.469016819224985,0.639057613916768,-0.0561317203031234,0.0914471513615191,0.0376483631405286,0,0.210975050404307,0.899885698668939,0.00593967287592542,3.52797138730041e-05,N,0.19445998647665
CCL26.9168.31.3,0.1,36932,6237,0.0130624368454039,0.346631092235254,0.728868484266612,-0.0607967937337878,0.0869216674245957,0.0376839733596045,0,1.31069672143344,0.519261140892667,0.0043898037196922,1.92703766974235e-05,N,0.137350827937154
CCL26.9168.31.3,0.2,61273,6237,0.00289209588297948,0.0768860711419991,0.938714178363109,-0.070832620262387,0.076616812028346,0.0376153422853163,0,0.181354787109856,0.913312303813498,0.000973709112412363,9.48109435594871e-07,N,0.0274666224895737
CCL26.9168.31.3,0.5,109366,6237,-0.0179991643849316,-0.476900352692381,0.633433080829429,-0.0919720892257682,0.055973760455905,0.0377419817018709,0,0.2424878104903,0.885817877615585,-0.00603950706972362,3.64756456452416e-05,N,0.198299259488704
CCL26.9168.31.3,1,146686,6237,-0.0205807094025788,-0.545497284562504,0.585411547608923,-0.0945269055558568,0.0533654867506991,0.0377283443657925,0,0.121105035623551,0.941244335627497,-0.00690818566154386,4.77230291343602e-05,N,0.232538715087448
CFH.4159.130.1,5e-08,7,6237,-0.00840319940910592,-0.145289933106388,0.884481962607632,-0.121762520627154,0.104956121808943,0.0578374511532928,39.0451176866653,3.280666409887,0.193915417949033,-0.00183999464781162,3.38558030397541e-06,N,0.0533110193058103
CFH.4159.130.1,5e-05,52,6237,-0.00788211567087357,-0.21053325941141,0.833251496050075,-0.0812608439539057,0.0654966126121586,0.0374388146220207,0.019899605532287,1.74669922471953,0.417550571636,-0.00266625044866867,7.10889145502588e-06,N,0.0792238979186066
CFH.4159.130.1,5e-04,432,6237,-0.00555168254549073,-0.148502709535893,0.881946047765119,-0.0788237317678085,0.067720366676827,0.0373843855296721,0.00445444317811847,1.71944332447716,0.423279880697567,-0.00188068205557586,3.53696499416506e-06,N,0.0545579816193938
CFH.4159.130.1,0.001,817,6237,0.00194233962366721,0.0517733569739616,0.958709285125676,-0.0715880615447838,0.0754727407921182,0.037516200169212,0,0.595313719396849,0.742556096959589,0.0006556740613583,4.29908474738088e-07,N,0.0183130664543979
CFH.4159.130.1,0.01,5977,6237,-0.0118529561565094,-0.314386354773237,0.753227618476409,-0.0857472802083507,0.0620413678953319,0.0377018785216006,0,1.20711167454836,0.546863616694456,-0.00398145688429129,1.58519989214705e-05,N,0.123073764157233
CFH.4159.130.1,0.05,21604,6237,-0.050235271942175,-1.32662326383487,0.184633336330621,-0.124453270709679,0.0239827268253288,0.0378670217171978,0.0269878731012887,2.42245738948857,0.29783111100057,-0.0167984068435007,0.000282186472479773,N,0.733689882522759
CFH.4159.130.1,0.1,37115,6237,-0.022988632106633,-0.454795146439887,0.649256622349844,-0.122059370516101,0.0760821063028353,0.0505472239239729,25.1643838157552,2.62160712502192,0.269603326192462,-0.00575957434928067,3.31726966848918e-05,N,0.187583611917641
CFH.4159.130.1,0.2,61247,6237,-0.00824712647830423,-0.131501291019707,0.895378765357792,-0.13116661075166,0.114672357795052,0.0627151749945047,44.972043790842,3.7231697313426,0.155426105566116,-0.00166537171941645,2.77346296383209e-06,N,0.047993209480483
CFH.4159.130.1,0.5,109065,6237,-0.00337327820033373,-0.0577919555383914,0.953914346021134,-0.117775078950892,0.111028522550225,0.058369338239348,38.4304977770589,3.18099823886757,0.20382385389512,-0.000731895446087064,5.35670944002983e-07,N,0.0204906197617486
CFH.4159.130.1,1,146571,6237,0.000802167093426807,0.0129563722479632,0.989662599839206,-0.120544964851387,0.122149299038241,0.0619129396774555,44.0258154050186,3.51899660749881,0.172131199741557,0.000164083602465178,2.69234285979505e-08,N,0.00451284176931066
CLU.4542.24.2,5e-05,50,6237,0.0485762666144449,1.28821853681167,0.197669901061811,-0.0253302409749937,0.122482774203884,0.0377080947264357,0,0.257086158285258,0.879375678852132,0.0163122371641024,0.000266089081297922,N,0.704059455106809
CLU.4542.24.2,5e-04,374,6237,-0.0214654210195291,-0.570345087044474,0.568443666301124,-0.0952303276820555,0.0522994856429973,0.037635848028012,0,0.664351850915501,0.717361109671122,-0.0072228425401173,5.21694543593281e-05,N,0.245312568138618
CLU.4542.24.2,0.001,740,6237,-0.00501989163529194,-0.0740325435565392,0.940984490289734,-0.137918294672763,0.127878511402179,0.067806553633514,51.9164967393128,4.16150208635555,0.124836419440627,-0.000937571184154027,8.79039725355984e-07,N,0.0264175347418133
CLU.4542.24.2,0.01,5738,6237,0.00647022864238571,0.0670180380902546,0.946567343164135,-0.182753679907983,0.195694137192755,0.0965445845142783,75.4781624250167,6.48244393307284,0.0391160673576413,0.000848737370064632,7.20355123344228e-07,N,0.0238484828896423
CLU.4542.24.2,0.05,21012,6237,0.0425513082147548,0.708760414520251,0.478473166801398,-0.0751175540515363,0.160220170481046,0.0600362369892754,42.2482790674353,3.75922728976239,0.152649071115373,0.00897560496542013,8.05614844952745e-05,N,0.32014241282308
CLU.4542.24.2,0.1,36550,6237,0.0841580057222661,1.26029454209116,0.20756312815911,-0.0467214472289998,0.215037458673532,0.066776458130673,51.4597534143432,4.12562714748879,0.127095872754093,0.0159587369476808,0.000254681284965273,N,0.682849792727531
CLU.4542.24.2,0.2,61014,6237,0.0663342919115573,1.09522337326761,0.273418788206996,-0.0523746639599052,0.18504324778302,0.0605669067430951,42.9445639895706,3.50978403111407,0.172925914592101,0.0138689219152401,0.000192346995091028,N,0.563171645824271
CLU.4542.24.2,0.5,109105,6237,0.0649074368869188,0.824746975578484,0.409515256028158,-0.0893413720134557,0.219156245787293,0.0786998180155705,64.1894273632037,5.47908099502555,0.0646000239459846,0.0104442874080727,0.000109083139462426,N,0.387729914451967
CLU.4542.24.2,1,146647,6237,0.0591838245176919,0.744646160379131,0.456485654769772,-0.0965923960471937,0.214960045082577,0.0794791240010676,64.8914600329975,5.62607531367021,0.0600223877712265,0.00943001567989001,8.89251957229714e-05,N,0.34057286577967
CRP.4337.49.2,5e-08,5,6237,-0.351348582823757,-3.66427365932631,0.000248041473965586,-0.53927957062022,-0.163417595027295,0.0958849189468981,73.0619040710963,7.77233213475622,0.0205238825727689,-0.0463556370604874,0.00214884508728363,Y,3.60547569655901
CRP.4337.49.2,5e-05,56,6237,-0.138489494596999,-3.66079278400989,0.000251436051051663,-0.212635844216371,-0.0643431449776267,0.0378304653576439,0,0.8628808114966,0.649572772188024,-0.0463116960323645,0.00214477318939413,Y,3.59957245278247
CRP.4337.49.2,5e-04,442,6237,-0.105509051362813,-2.80115677772016,0.00509197745429679,-0.179333530720377,-0.0316845720052499,0.0376662428186852,0.041607383658916,2.17262096925457,0.33745926082325,-0.0354524365911681,0.00125687526025079,Y,2.29311352793593
CRP.4337.49.2,0.001,823,6237,-0.0885193834368075,-1.65166440074855,0.0986029836031685,-0.193561789988166,0.0165230231145506,0.0535940493702533,31.1367065405374,2.97287535241156,0.226176937618889,-0.0209126270231721,0.000437337969010309,N,1.0061099436512
CRP.4337.49.2,0.01,5792,6237,0.0292253939828782,0.778032447946522,0.436549884488237,-0.0443971391024926,0.102847927068249,0.0375632071130368,0.0132286674636777,2.61635771973717,0.270311884225408,0.00985277124433941,9.70771011932816e-05,N,0.359966122359044
CRP.4337.49.2,0.05,21306,6237,-0.00305516615433925,-0.0812029643206509,0.93528054211681,-0.0767965089659815,0.070686176657303,0.037623825434194,0.0429810035540505,2.14400714266871,0.342321963395417,-0.00102837953366978,1.05756446527088e-06,N,0.0290581007654506
CRP.4337.49.2,0.1,36943,6237,-0.0457133578344127,-1.21516464828188,0.224303300636589,-0.119445370277765,0.0280186546089392,0.0376190649547342,0.044882418785302,1.99769787662509,0.36830313690496,-0.0153874082727851,0.000236772333353376,N,0.649164335700534
CRP.4337.49.2,0.2,61150,6237,-0.0623767849278014,-1.6555229143893,0.0978184722434935,-0.136224299128467,0.0114707292728645,0.0376779955056142,0.0538984769068274,1.65056278701227,0.43811169333251,-0.0209614603354161,0.000439382819393222,N,1.00957912439556
CRP.4337.49.2,0.5,109119,6237,-0.0518445707950688,-1.37912409792054,0.167856495101753,-0.125524301071326,0.0218351594811883,0.0375923898895252,0.0239545063840753,2.06134314489324,0.356767285019932,-0.0174630013535137,0.000304956416272821,N,0.775061849338366
CRP.4337.49.2,1,146649,6237,-0.0474689465472283,-1.26157080216053,0.207103268044376,-0.121216234814594,0.0262783417201377,0.0376268588857117,0.0518099592863573,1.96671805471812,0.37405253356319,-0.015974893729245,0.00025519722966067,N,0.683813047980323
CSF3.8952.65.3,5e-05,44,6237,0.0221663432344182,0.563856707700523,0.572851655083943,-0.0548837899201341,0.0992164763889704,0.039312014793289,3.59432611077119,1.536856384362,0.463741408127457,0.00714067800487531,5.098928236931e-05,N,0.241957827804858
CSF3.8952.65.3,5e-04,437,6237,0.0119973726123968,0.316245707988496,0.751816016643437,-0.0623575281354116,0.0863522733602053,0.0379368709498289,0,1.05294490403075,0.590684968443723,0.00400500375950523,1.6040055113651e-05,N,0.123888426339993
